"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1977-02","Feb-1977","IDX","Index","0","Units",,,33.11,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1977-03","Mar-1977","IDX","Index","0","Units",,,33.68,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1977-04","Apr-1977","IDX","Index","0","Units",,,33.73,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1977-05","May-1977","IDX","Index","0","Units",,,33.52,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1977-06","Jun-1977","IDX","Index","0","Units",,,33.25,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1977-07","Jul-1977","IDX","Index","0","Units",,,33.88,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1977-08","Aug-1977","IDX","Index","0","Units",,,33.35,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1977-09","Sep-1977","IDX","Index","0","Units",,,33.02,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1977-10","Oct-1977","IDX","Index","0","Units",,,34.5,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1977-11","Nov-1977","IDX","Index","0","Units",,,33.66,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1977-12","Dec-1977","IDX","Index","0","Units",,,32.73,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1978-01","Jan-1978","IDX","Index","0","Units",,,33.94,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1978-02","Feb-1978","IDX","Index","0","Units",,,33.7,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1978-03","Mar-1978","IDX","Index","0","Units",,,33.42,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1978-04","Apr-1978","IDX","Index","0","Units",,,34.84,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1978-05","May-1978","IDX","Index","0","Units",,,33.8,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1978-06","Jun-1978","IDX","Index","0","Units",,,33.74,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1978-07","Jul-1978","IDX","Index","0","Units",,,34.37,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1978-08","Aug-1978","IDX","Index","0","Units",,,34.29,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1978-09","Sep-1978","IDX","Index","0","Units",,,35.03,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1978-10","Oct-1978","IDX","Index","0","Units",,,34.85,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1978-11","Nov-1978","IDX","Index","0","Units",,,34.85,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1978-12","Dec-1978","IDX","Index","0","Units",,,35.61,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1979-01","Jan-1979","IDX","Index","0","Units",,,35.59,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1979-02","Feb-1979","IDX","Index","0","Units",,,35.51,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1979-03","Mar-1979","IDX","Index","0","Units",,,35.93,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1979-04","Apr-1979","IDX","Index","0","Units",,,36.05,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1979-05","May-1979","IDX","Index","0","Units",,,36.06,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1979-06","Jun-1979","IDX","Index","0","Units",,,37.11,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1979-07","Jul-1979","IDX","Index","0","Units",,,37.48,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1979-08","Aug-1979","IDX","Index","0","Units",,,37.54,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1979-09","Sep-1979","IDX","Index","0","Units",,,37.9,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1979-10","Oct-1979","IDX","Index","0","Units",,,37.2,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1979-11","Nov-1979","IDX","Index","0","Units",,,37.02,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1979-12","Dec-1979","IDX","Index","0","Units",,,40.06,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1980-01","Jan-1980","IDX","Index","0","Units",,,37.97,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1980-02","Feb-1980","IDX","Index","0","Units",,,37.76,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1980-03","Mar-1980","IDX","Index","0","Units",,,39.22,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1980-04","Apr-1980","IDX","Index","0","Units",,,37.96,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1980-05","May-1980","IDX","Index","0","Units",,,37.86,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1980-06","Jun-1980","IDX","Index","0","Units",,,38.31,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1980-07","Jul-1980","IDX","Index","0","Units",,,37.09,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1980-08","Aug-1980","IDX","Index","0","Units",,,38.13,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1980-09","Sep-1980","IDX","Index","0","Units",,,36.96,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1980-10","Oct-1980","IDX","Index","0","Units",,,37.6,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1980-11","Nov-1980","IDX","Index","0","Units",,,37.98,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1980-12","Dec-1980","IDX","Index","0","Units",,,38.64,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1981-01","Jan-1981","IDX","Index","0","Units",,,36.9,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1981-02","Feb-1981","IDX","Index","0","Units",,,37.73,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1981-03","Mar-1981","IDX","Index","0","Units",,,37.77,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1981-04","Apr-1981","IDX","Index","0","Units",,,37.54,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1981-05","May-1981","IDX","Index","0","Units",,,37.4,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1981-06","Jun-1981","IDX","Index","0","Units",,,36.93,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1981-07","Jul-1981","IDX","Index","0","Units",,,36.98,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1981-08","Aug-1981","IDX","Index","0","Units",,,37.1,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1981-09","Sep-1981","IDX","Index","0","Units",,,37.21,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1981-10","Oct-1981","IDX","Index","0","Units",,,37.43,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1981-11","Nov-1981","IDX","Index","0","Units",,,37.32,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1981-12","Dec-1981","IDX","Index","0","Units",,,37.43,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1982-01","Jan-1982","IDX","Index","0","Units",,,38.68,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1982-02","Feb-1982","IDX","Index","0","Units",,,37.88,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1982-03","Mar-1982","IDX","Index","0","Units",,,37.35,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1982-04","Apr-1982","IDX","Index","0","Units",,,37.17,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1982-05","May-1982","IDX","Index","0","Units",,,37.72,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1982-06","Jun-1982","IDX","Index","0","Units",,,37.18,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1982-07","Jul-1982","IDX","Index","0","Units",,,37.39,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1982-08","Aug-1982","IDX","Index","0","Units",,,36.64,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1982-09","Sep-1982","IDX","Index","0","Units",,,36.61,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1982-10","Oct-1982","IDX","Index","0","Units",,,36.63,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1982-11","Nov-1982","IDX","Index","0","Units",,,36.4,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1982-12","Dec-1982","IDX","Index","0","Units",,,35.64,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1983-01","Jan-1983","IDX","Index","0","Units",,,36.1,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1983-02","Feb-1983","IDX","Index","0","Units",,,36.64,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1983-03","Mar-1983","IDX","Index","0","Units",,,36.2,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1983-04","Apr-1983","IDX","Index","0","Units",,,37.58,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1983-05","May-1983","IDX","Index","0","Units",,,37.43,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1983-06","Jun-1983","IDX","Index","0","Units",,,37.43,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1983-07","Jul-1983","IDX","Index","0","Units",,,39.12,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1983-08","Aug-1983","IDX","Index","0","Units",,,37.47,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1983-09","Sep-1983","IDX","Index","0","Units",,,37.8,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1983-10","Oct-1983","IDX","Index","0","Units",,,38.38,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1983-11","Nov-1983","IDX","Index","0","Units",,,37.99,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1983-12","Dec-1983","IDX","Index","0","Units",,,36.81,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1984-01","Jan-1984","IDX","Index","0","Units",,,38.72,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1984-02","Feb-1984","IDX","Index","0","Units",,,38.42,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1984-03","Mar-1984","IDX","Index","0","Units",,,38.44,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1984-04","Apr-1984","IDX","Index","0","Units",,,38.61,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1984-05","May-1984","IDX","Index","0","Units",,,38.94,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1984-06","Jun-1984","IDX","Index","0","Units",,,38.94,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1984-07","Jul-1984","IDX","Index","0","Units",,,39,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1984-08","Aug-1984","IDX","Index","0","Units",,,39.4,,
"AUT","Austria","201","Index of industrial production","202010","October 2020","M","Monthly","1984-09","Sep-1984","IDX","Index","0","Units",,,41.35,,
